cell_type,niche,names,scores,logfoldchanges,pvals,pvals_adj
Fibroblasts,Desmoplastic stroma,HLA.E,-0.7284476,-0.07000226,0.4663396090686621,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NRIP3,0.17263798,0.069408976,0.8629359978836257,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SAA1,-0.15993458,-0.06930837,0.8729326127136573,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCR3,-0.20431559,-0.069223754,0.8381068908934307,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CSF1R,-0.2065225,-0.068937756,0.8363827899096419,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IGF2R,-0.49463502,-0.06888407,0.620857775984458,0.9992479176579981
Fibroblasts,Desmoplastic stroma,LIF,-0.55837405,-0.068685494,0.576588989383303,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD164,0.20975292,0.06857002,0.8338605247376518,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TIGIT,-0.09173656,-0.068502195,0.9269073477472174,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RELT,0.15949056,0.06818372,0.873282397338501,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CLEC12A,0.15868342,0.06803124,0.8739182980387301,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CHEK2,0.12640752,0.06779467,0.8994093480276207,0.9992479176579981
Fibroblasts,Desmoplastic stroma,COL9A1,-0.1696277,-0.06776636,0.8653029424273702,0.9992479176579981
Fibroblasts,Desmoplastic stroma,VHL,0.37117946,0.06770397,0.7105038700449688,0.9992479176579981
Fibroblasts,Desmoplastic stroma,REG1A,-0.16919684,-0.06760208,0.8656418107488957,0.9992479176579981
Fibroblasts,Desmoplastic stroma,XCL2,0.15817544,0.06713852,0.8743185570510704,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CLEC14A,0.21327494,0.0663863,0.8311125129190344,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ADGRG5,-0.09068861,-0.06589633,0.9277400242286546,0.9992479176579981
Fibroblasts,Desmoplastic stroma,YBX3,-0.58439046,-0.0656135,0.5589576572375956,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD27,0.16476797,0.065593526,0.8691266207194128,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD53,-0.29176813,-0.06532087,0.7704639096935575,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FES,-0.2972619,-0.06519373,0.7662665621804237,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IFNAR1,0.16360524,0.065147996,0.8700419186731471,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TLR1,0.15271176,0.06478516,0.8786255776482942,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ICAM1,-0.5289222,-0.064530924,0.5968594410686842,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PTTG1,-0.031711474,-0.063864015,0.9747021447531459,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD58,-0.1986205,-0.06344073,0.8425596142948888,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD79A,0.01929781,0.06292441,0.9846035310282161,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CEACAM6,-0.27850595,-0.06286351,0.7806239999547774,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCL6,0.0856746,0.06244696,0.9317250942486976,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CPB1,0.11356301,0.061688267,0.9095842102797482,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MMP10,0.0717652,0.06168509,0.9427887673326388,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TNFSF18,0.19951795,0.06135781,0.8418576082302257,0.9992479176579981
Fibroblasts,Desmoplastic stroma,KRT10,0.09410528,0.06117705,0.925025526160533,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD69,-0.17882976,-0.061088234,0.8580713779600926,0.9992479176579981
Fibroblasts,Desmoplastic stroma,KRT4,0.11853186,0.06060199,0.9056462496727206,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD8A,0.16772181,0.060440592,0.8668021405121015,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MRC1,-0.14667615,-0.06043021,0.8833876451717076,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ADGRG6,0.11140689,0.060344666,0.9112936930599069,0.9992479176579981
Fibroblasts,Desmoplastic stroma,STAT5A,-0.3335302,-0.059546422,0.7387340973490348,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD9,0.4167627,0.058689427,0.6768519838538067,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TNFRSF9,0.14107138,0.05833376,0.8878135574622561,0.9992479176579981
Fibroblasts,Desmoplastic stroma,VTN,-0.16994941,-0.057875037,0.8650499171642649,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RSPO1,0.13816269,0.057383332,0.8901118443390847,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MYC,0.16408312,0.057189662,0.8696657071066427,0.9992479176579981
Fibroblasts,Desmoplastic stroma,HBA1,-0.08787775,-0.05693957,0.9299738392135872,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ADGRE2,-0.12513192,-0.056775566,0.9004191182410741,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CDH11,0.62635756,0.056218993,0.5310804272393145,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NR1H4,-0.11445857,-0.056145433,0.9088742859026172,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IER3,-0.49580526,-0.055906978,0.6200318060157793,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RPL34,-0.6230914,-0.05547395,0.5332244478522274,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CCL28,0.12708671,0.055260856,0.8988717638348253,0.9992479176579981
Fibroblasts,Desmoplastic stroma,STAT5B,0.19981521,0.055090018,0.8416251056039362,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL12A,-0.08606594,-0.054793593,0.9314140015033838,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CSK,0.15949243,0.054357544,0.8732809151479533,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FCGR3A,0.22675538,0.053469073,0.8206139605077514,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SERPINA3,-0.1556054,-0.053437192,0.8763440620517912,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ALCAM,0.2867579,0.053248648,0.7742977065753773,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RPL21,0.8068675,0.053218476,0.419742851852262,0.9992479176579981
Fibroblasts,Desmoplastic stroma,HBB,-0.15320282,-0.05301432,0.8782383308186665,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FZD7,-0.3483408,-0.052990973,0.7275842541299657,0.9992479176579981
Fibroblasts,Desmoplastic stroma,LIFR,-0.1297527,-0.05294297,0.896762085008669,0.9992479176579981
Fibroblasts,Desmoplastic stroma,KRT14,-0.23481354,-0.051883064,0.8143534591815007,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FPR1,-0.20248307,-0.051353678,0.8395390885809966,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NPR1,-0.025435029,-0.051015925,0.979707971039794,0.9992479176579981
Fibroblasts,Desmoplastic stroma,VSIR,0.16549796,0.050656818,0.8685520571556964,0.9992479176579981
Fibroblasts,Desmoplastic stroma,LAG3,0.047378127,0.05045022,0.9622118614893469,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TYK2,0.95887935,0.050187822,0.3376195373133486,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL33,-0.08612614,-0.05005207,0.9313661420098152,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FKBP11,0.41269317,0.049961664,0.6798314251711443,0.9992479176579981
Fibroblasts,Desmoplastic stroma,HSD3B2,0.20948198,0.049579278,0.8340719947961447,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BEST1,-0.082109295,-0.04940798,0.9345598031329208,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CCR7,-0.28031588,-0.048940744,0.7792351671598526,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MKI67,0.12249415,0.04881101,0.9025076776116291,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NANOG,0.122179955,0.048418812,0.9027565027746999,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TLR8,-0.11026675,-0.04827301,0.9121978268924991,0.9992479176579981
Fibroblasts,Desmoplastic stroma,GDF3,0.0638632,0.048043117,0.9490791531992924,0.9992479176579981
Fibroblasts,Desmoplastic stroma,HSP90B1,-0.6631376,-0.047708593,0.5072424181253593,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BMP6,-0.0016575383,0.04739958,0.9986774763712201,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ITGA6,0.012202944,0.04731083,0.9902637011381743,0.9992479176579981
Fibroblasts,Desmoplastic stroma,EFNA1,-0.16463062,-0.04668652,0.8692347293298919,0.9992479176579981
Fibroblasts,Desmoplastic stroma,LEFTY2,-0.13629067,-0.045921225,0.8915915032519767,0.9992479176579981
Fibroblasts,Desmoplastic stroma,GC,-0.07211138,-0.045216177,0.9425132672148848,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CLEC4A,-0.10412388,-0.044716686,0.9170710358946945,0.9992479176579981
Fibroblasts,Desmoplastic stroma,EFNB3,-0.070045575,-0.04388827,0.9441573850227655,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD3E,0.17130405,0.043849915,0.8639846996890646,0.9992479176579981
Fibroblasts,Desmoplastic stroma,EGFR,-0.29699662,-0.04372712,0.7664690858668585,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL32,-0.55511355,-0.04314793,0.5788170059159636,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CNTFR,0.13090979,0.042580493,0.8958466778402694,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PTPRC,0.17381386,0.042508416,0.8620117430332572,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NTRK2,-0.059319552,-0.042496882,0.9526975879520841,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PCNA,-0.2169776,-0.042148545,0.8282258028783201,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL24,-0.23487939,-0.041864302,0.8143023475807059,0.9992479176579981
Fibroblasts,Desmoplastic stroma,UCP1,-0.06090936,-0.041421354,0.9514313956218046,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL2RB,-0.14831488,-0.041279428,0.882094278052407,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD163,0.10362343,0.04076175,0.9174681967169822,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CCL23,-0.10035539,-0.0405104,0.9200621886856959,0.9992479176579981
Fibroblasts,Desmoplastic stroma,VWF,-0.011728824,-0.040104054,0.9906419670237158,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NR1H2,-0.25192702,-0.040080074,0.8010974815412749,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BGN,-0.67860293,0.039884526,0.49738946601228473,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ADIRF,0.19378147,0.039539475,0.8463469974382067,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MAPK13,0.071116105,0.039402194,0.9433053484758769,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD48,0.17259659,0.038805462,0.8629685350804485,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SREBF1,-0.194265,-0.03837777,0.8459683924438242,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SQSTM1,0.6016751,0.03825165,0.5473904134330605,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CHGA,-0.11472197,-0.03775513,0.9086654984384013,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PDGFA,-0.022930847,-0.0373997,0.9817054337561193,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CLEC4E,0.13567355,0.03705,0.8920793532062763,0.9992479176579981
Fibroblasts,Desmoplastic stroma,HLA.C,-1.3414829,-0.037016027,0.17976374187376565,0.9410291034097026
Fibroblasts,Desmoplastic stroma,LTF,0.012731625,0.036852494,0.9898419072393206,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CCL21,0.06588574,0.0368334,0.947468796018596,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TGFBR2,-0.35092402,-0.036684874,0.725645362788429,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PIGR,0.0714416,0.036361814,0.9430463062416089,0.9992479176579981
Fibroblasts,Desmoplastic stroma,EPHA3,0.035543945,-0.034147646,0.9716460069074883,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ITK,-0.17090519,-0.033828206,0.8642983214685831,0.9992479176579981
Fibroblasts,Desmoplastic stroma,WNT9A,0.08893135,0.03350267,0.9291364667936443,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCL16,-0.3501037,-0.033356298,0.7262608733474356,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NFKB1,-0.06818861,-0.033089977,0.9456354974601942,0.9992479176579981
Fibroblasts,Desmoplastic stroma,LMNA,-0.4241492,-0.032922458,0.6714570114467772,0.9992479176579981
Fibroblasts,Desmoplastic stroma,AR,-0.114953384,-0.032667577,0.9084820689435888,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SMAD4,0.13418722,0.03249232,0.893254524986689,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RSPO3,-0.011247179,-0.032490272,0.991026239283043,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IGFBP7,-0.7034924,0.03239832,0.481748956281011,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL10,-0.0045982106,-0.032238875,0.9963311715792973,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ADGRL1,-0.06682833,-0.03212789,0.946718367577306,0.9992479176579981
Fibroblasts,Desmoplastic stroma,OSMR,0.298165,0.03209949,0.7655772396423949,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TFEB,0.028212016,0.03207456,0.9774930527425656,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BMP5,0.22688708,0.031459462,0.820511547762708,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL34,0.08063425,0.031318072,0.9357328245534868,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CCR5,-0.059293214,-0.031048572,0.9527185673009887,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ACTA2,-0.29601452,-0.03096298,0.7672189931949603,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL13RA1,-0.22184485,-0.03079287,0.8244346612956668,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CYP19A1,0.12343863,0.030509098,0.9017597699084747,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SPOCK2,-0.08716281,-0.030233061,0.9305421004260399,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FFAR2,-0.084049046,-0.029585555,0.9330174367683567,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCL3,-0.058662932,-0.029184004,0.9532205828890207,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SMARCB1,0.13564533,0.02901011,0.8921016643957053,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ARF1,-0.3979898,-0.028299645,0.6906376942347889,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FASLG,-0.05269128,-0.027840966,0.9579778864693197,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PECAM1,0.0050140065,-0.02768251,0.9959994184827095,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD63,0.53137743,0.02714017,0.5951572550546628,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NPPB,-0.039256003,0.026946906,0.9686862855230168,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RPL37,0.2926637,0.026890995,0.7697792221350227,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCL14,0.17726253,0.026462043,0.8593021823260846,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL36G,-0.03973012,0.026435569,0.9683082874531196,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL2RA,-0.0049218163,0.026404634,0.9960729745414881,0.9992479176579981
Fibroblasts,Desmoplastic stroma,OXER1,0.061468143,0.025426533,0.950986384196586,0.9992479176579981
Fibroblasts,Desmoplastic stroma,EPOR,-0.1252749,-0.024892362,0.9003059206081442,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RYK,0.12372084,0.024753088,0.9015363084000059,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCR2,0.00783803,0.02421358,0.9937462207184028,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL15RA,0.24001193,0.024119813,0.8103210119581139,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CALM3,-0.15040702,-0.023961699,0.8804435019646948,0.9992479176579981
Fibroblasts,Desmoplastic stroma,COL17A1,0.043176897,0.023757553,0.9655605208492479,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FYB1,-0.14462352,-0.023456363,0.8850081333700054,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCL1,-0.011478594,-0.023341253,0.990841608205643,0.9992479176579981
Fibroblasts,Desmoplastic stroma,INSR,-0.13623045,-0.023059973,0.8916390965662316,0.9992479176579981
Fibroblasts,Desmoplastic stroma,AATK,0.0035897652,-0.023033578,0.9971357879459194,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PTGES2,0.121120706,0.023029502,0.9035954267113994,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MALAT1,-0.64779645,0.02275869,0.5171166088431852,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD300A,0.007623547,0.022517527,0.993917348138575,0.9992479176579981
Fibroblasts,Desmoplastic stroma,UBE2C,0.06595911,0.022257958,0.9474103777519979,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ST6GALNAC3,0.018167071,0.021808222,0.9855055714128726,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PLAC8,-0.08819007,-0.021800475,0.9297256099766079,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SIGIRR,-0.0615434,-0.021784252,0.9509264511627505,0.9992479176579981
Fibroblasts,Desmoplastic stroma,HPGDS,0.0031909023,0.021736935,0.9974540325820895,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CLEC5A,0.0065661846,-0.021542566,0.9947609802368493,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL18,0.06348692,0.021030515,0.9493787776820348,0.9992479176579981
Fibroblasts,Desmoplastic stroma,RPL32,-0.2839207,-0.020961657,0.7764711539678084,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IAPP,0.03710553,-0.02094453,0.9704008638369477,0.9992479176579981
Fibroblasts,Desmoplastic stroma,HMGN2,-0.052715737,-0.020937249,0.9579583984401222,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FOXP3,-0.039126184,0.020838631,0.9687897862250228,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CIDEA,-0.13475166,-0.020604111,0.8928082294778704,0.9992479176579981
Fibroblasts,Desmoplastic stroma,EZH2,0.026953341,0.020245086,0.9784969484867047,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCR5,-0.007642362,-0.020191027,0.9939023369500568,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD81,0.23587467,0.01974806,0.8135299286317035,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CCL4,-0.005762815,0.019649943,0.9954019644627917,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FGF18,0.08273581,0.019377466,0.934061611106677,0.9992479176579981
Fibroblasts,Desmoplastic stroma,GPR183,-0.07912158,-0.018819246,0.9369359148778416,0.9992479176579981
Fibroblasts,Desmoplastic stroma,WIF1,0.1723934,0.018817663,0.8631282665080002,0.9992479176579981
Fibroblasts,Desmoplastic stroma,OASL,0.11832114,0.018756764,0.90581320500636,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD24,-0.12747617,-0.018627658,0.8985635301025701,0.9992479176579981
Fibroblasts,Desmoplastic stroma,OSM,-0.14513902,-0.017763628,0.8846011091602352,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD209,-0.02156305,0.017236633,0.9827965088333753,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TNFRSF13B,-0.02095911,0.016340869,0.9832782731156297,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ITGB5,-0.19106469,-0.0160501,0.848474913840673,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SNAI2,-0.087770514,-0.015213421,0.9300590761265376,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CSF2,0.077945694,0.01511273,0.9378712526227477,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CTSG,-0.10855277,-0.015096713,0.913557225106365,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TNFSF4,-0.036234427,-0.014681799,0.9710954349427807,0.9992479176579981
Fibroblasts,Desmoplastic stroma,GSTP1,-0.22358142,-0.014442724,0.8230830287854906,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SELPLG,-0.03688352,-0.01434409,0.9705778798481569,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BMX,-0.088965215,-0.014039152,0.9291095525480767,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CLOCK,-0.08447425,-0.01402158,0.9326793762791938,0.9992479176579981
Fibroblasts,Desmoplastic stroma,INS,0.0808318,-0.013739154,0.9355757153228629,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ITGAM,-0.017000586,0.013654797,0.9864361482865666,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BMPR1A,-0.0909934,-0.013597925,0.9274978372299036,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IFNG,-0.0038381137,-0.01316346,0.9969376358522551,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ITGA3,-0.06112572,0.013027271,0.9512590829960599,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IFNL2,-0.06603437,-0.012990285,0.9473504618748299,0.9992479176579981
Fibroblasts,Desmoplastic stroma,LY75,-0.022133123,-0.012806609,0.9823417651236881,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SOD1,0.034401916,0.012568791,0.9725566554649537,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CDKN3,-0.0036443267,0.012479732,0.9970922545158343,0.9992479176579981
Fibroblasts,Desmoplastic stroma,FLT1,0.052405305,0.012331267,0.958205748363522,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ERBB3,0.022396522,0.011960843,0.9821316544476041,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD83,-0.11741053,-0.011827101,0.9065347383251792,0.9992479176579981
Fibroblasts,Desmoplastic stroma,G6PC2,-0.07270592,0.011639616,0.9420401417744936,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BTK,-0.09658877,-0.011619361,0.9230529787348744,0.9992479176579981
Fibroblasts,Desmoplastic stroma,PPBP,-0.03446024,-0.0115357945,0.9725101470009758,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CALM2,-0.14604399,-0.010624706,0.883886662275366,0.9992479176579981
Fibroblasts,Desmoplastic stroma,KRT19,-0.15083034,-0.010392463,0.8801095499668915,0.9992479176579981
Fibroblasts,Desmoplastic stroma,COL6A1,-1.8262291,-0.009857494,0.06781576555507059,0.46650272128240494
Fibroblasts,Desmoplastic stroma,TLR3,0.061129488,0.009412583,0.9512560862748803,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL2,0.03928046,0.008928038,0.9686667854497514,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CCL8,0.020240406,-0.008730514,0.9838515955518502,0.9992479176579981
Fibroblasts,Desmoplastic stroma,GNLY,-0.09489172,-0.0074851005,0.9244008356860929,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SEC61G,-0.0066038133,0.007461709,0.9947309576361498,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CXCR6,0.01936366,-0.007078658,0.9845510001535853,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IFITM3,-0.0016951669,-0.0067445026,0.9986474531617753,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IFNGR2,-0.021070115,0.0063831145,0.9831897240777668,0.9992479176579981
Fibroblasts,Desmoplastic stroma,SOX2,0.10545782,0.0063087433,0.9160125394262696,0.9992479176579981
Fibroblasts,Desmoplastic stroma,BRCA1,-0.06016055,-0.006120705,0.9520277646223445,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TNFRSF11A,-0.002754411,0.006047759,0.9978023007594792,0.9992479176579981
Fibroblasts,Desmoplastic stroma,G6PD,0.05720671,-0.005839847,0.9543805343347199,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MIF,0.10193014,0.005445618,0.9188121260953621,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD28,0.055122085,0.005367994,0.956041200872177,0.9992479176579981
Fibroblasts,Desmoplastic stroma,LAMP2,-0.010327159,0.005154557,0.9917602650515801,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ACTG2,-0.04826428,0.005079183,0.9615056219365041,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD70,-0.0028240238,0.004828509,0.9977467579600264,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD86,-0.07597207,-0.004780269,0.9394413155435639,0.9992479176579981
Fibroblasts,Desmoplastic stroma,VEGFB,0.015149261,0.004305053,0.9879131012189666,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TNFSF14,0.103634715,0.003980154,0.9174592379747664,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CD36,0.06694874,-0.0036103353,0.94662250785405,0.9992479176579981
Fibroblasts,Desmoplastic stroma,CMKLR1,0.013785225,0.0034334853,0.9890013301165358,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MST1R,-0.0009425956,-0.0032950297,0.9992479176579981,0.9992479176579981
Fibroblasts,Desmoplastic stroma,APOA1,0.04145351,-0.0032372554,0.9669343550757453,0.9992479176579981
Fibroblasts,Desmoplastic stroma,NLRP2,-0.044119492,0.0029196753,0.9648091545030963,0.9992479176579981
Fibroblasts,Desmoplastic stroma,P2RX5,-0.044130784,0.0021150373,0.9648001562917559,0.9992479176579981
Fibroblasts,Desmoplastic stroma,MT2A,0.013931977,-0.0018832365,0.9888842506790037,0.9992479176579981
Fibroblasts,Desmoplastic stroma,IL3RA,-0.025519693,-0.0013897783,0.9796404406440526,0.9992479176579981
Fibroblasts,Desmoplastic stroma,TNF,0.0703466,0.0011207509,0.9439177900394458,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ICAM3,0.09051363,0.0005540161,0.9278790605317984,0.9992479176579981
Fibroblasts,Desmoplastic stroma,GLUD1,-0.026163142,0.00024261675,0.979127214439419,0.9992479176579981
Fibroblasts,Desmoplastic stroma,ADGRF3,0.0117965555,-2.440265e-05,0.9905879289092987,0.9992479176579981
Fibroblasts,T cell aggregates,CCL19,15.002329,3.7378948,7.088736174808143e-51,1.3610373455631634e-48
Fibroblasts,T cell aggregates,CXCL9,14.72027,3.2130444,4.77750154863852e-49,6.552002123847113e-47
Fibroblasts,T cell aggregates,CD74,20.652235,2.7643206,9.320647794563426e-95,8.94782188278089e-92
Fibroblasts,T cell aggregates,CXCL10,8.4280405,2.7240577,3.515013272599779e-17,1.249782496924366e-15
Fibroblasts,T cell aggregates,SOD2,14.642443,2.0246642,1.50561046860229e-48,1.8067325623227482e-46
Fibroblasts,T cell aggregates,CCL5,6.0208855,2.0167506,1.7346544240654118e-09,3.872716853727431e-08
Fibroblasts,T cell aggregates,HLA.DRB1,12.621462,1.9200644,1.6080803477827813e-36,1.10268366705105e-34
Fibroblasts,T cell aggregates,HLA.DPB1,7.9636207,1.7953898,1.670771141527134e-15,5.346467652886829e-14
